epoch,lr,train_loss,valid_e_rmse,valid_f_rmse,elapsed_s
29,0.00018381016949152543,6.412242781910819e-05,4.184514050802854,56.72312965497485,799.711394071579
30,0.000183135593220339,6.070785379803427e-05,nan,nan,828.4876043796539
31,0.00018246101694915256,7.870166956517921e-05,nan,nan,855.3881506919861
32,0.00018178644067796612,5.862731119326747e-05,nan,nan,882.2393908500671
33,0.00018111186440677968,5.1868894188639175e-05,nan,nan,908.8244643211365
34,0.00018043728813559322,5.053694334957339e-05,nan,nan,935.5528049468994
35,0.00017976271186440678,4.9037814578052314e-05,nan,nan,962.2781894207001
36,0.00017908813559322034,4.8361175978168744e-05,nan,nan,988.9921185970306
37,0.0001784135593220339,6.050437212676651e-05,nan,nan,1015.5962717533112
38,0.00017773898305084747,6.163753871850732e-05,nan,nan,1042.446721315384
39,0.00017706440677966103,5.175808700631101e-05,4.116552104077934,57.048475309109676,1069.0641005039215
40,0.0001763898305084746,4.731505843874141e-05,nan,nan,1097.7966544628143
41,0.00017571525423728813,7.407401516023668e-05,nan,nan,1124.6108584403992
42,0.0001750406779661017,0.0001259635017411754,nan,nan,1151.3389110565186
43,0.00017436610169491526,6.782905043150018e-05,nan,nan,1178.168452501297
44,0.00017369152542372882,0.00012179541398688467,nan,nan,1204.8684606552124
45,0.00017301694915254238,9.933981707253866e-05,nan,nan,1231.5078160762787
46,0.00017234237288135594,0.0001236015838651012,nan,nan,1258.5095491409302
47,0.0001716677966101695,6.470274081501211e-05,nan,nan,1285.19358253479
48,0.00017099322033898307,5.801647092659686e-05,nan,nan,1312.1650416851044
49,0.0001703186440677966,5.2717295770105385e-05,4.117971718586315,57.21269614726442,1338.9415681362152
50,0.00016964406779661017,0.00013596787677915237,nan,nan,1367.8523478507996
51,0.00016896949152542373,0.00015911720366493674,nan,nan,1394.7678434848785
52,0.0001682949152542373,8.876855651768945e-05,nan,nan,1421.5303449630737
53,0.00016762033898305086,6.963866042432344e-05,nan,nan,1448.4855017662048
54,0.00016694576271186442,6.38514963121405e-05,nan,nan,1475.31391787529
55,0.00016627118644067798,5.907033616326141e-05,nan,nan,1502.293791770935
56,0.00016559661016949154,7.945824216809178e-05,nan,nan,1529.0965757369995
57,0.00016492203389830508,7.095304196900116e-05,nan,nan,1555.7249119281769
58,0.00016424745762711864,6.460278773005996e-05,nan,nan,1582.4388563632965
59,0.0001635728813559322,5.749071285169728e-05,4.1176512539744605,57.098192052993454,1609.1414136886597
60,0.00016289830508474577,5.4944340872017774e-05,nan,nan,1637.8742208480835
61,0.00016222372881355933,5.4299588299185594e-05,nan,nan,1664.7034933567047
62,0.0001615491525423729,6.208716624481478e-05,nan,nan,1691.4323024749756
63,0.00016087457627118646,5.3523110266288554e-05,nan,nan,1718.2286849021912
64,0.0001602,5.093914640724835e-05,nan,nan,1744.8813972473145
65,0.00015952542372881358,5.061870531989348e-05,nan,nan,1771.7394750118256
66,0.00015885084745762712,4.94082507292347e-05,nan,nan,1798.4150414466858
67,0.00015817627118644068,4.8518754416269966e-05,nan,nan,1825.2490148544312
68,0.00015750169491525424,5.4722901933840685e-05,nan,nan,1852.0957067012787
69,0.0001568271186440678,6.033066722026864e-05,4.059093072571207,56.996710227335484,1878.6609411239624
70,0.00015615254237288137,4.957778521069092e-05,nan,nan,1907.407072544098
71,0.00015547796610169493,4.818997331965755e-05,nan,nan,1934.1477415561676
72,0.0001548033898305085,4.7434078346274116e-05,nan,nan,1960.9012875556946
73,0.00015412881355932203,5.3379868610800655e-05,nan,nan,1987.665250301361
74,0.0001534542372881356,5.052637821119118e-05,nan,nan,2014.5135905742645
75,0.00015277966101694915,0.00011927820175538511,nan,nan,2041.2622125148773
76,0.00015210508474576272,6.623640862931118e-05,nan,nan,2068.0687894821167
77,0.00015143050847457628,5.706647589568476e-05,nan,nan,2094.7661180496216
78,0.00015075593220338984,6.133868194369993e-05,nan,nan,2121.5631749629974
79,0.0001500813559322034,6.023254135299237e-05,4.322192478050853,56.865479483941215,2148.3328399658203
80,0.00014940677966101697,5.241033253994811e-05,nan,nan,2177.158520936966
81,0.00014873220338983053,4.9987169107712365e-05,nan,nan,2203.8729915618896
82,0.00014805762711864406,6.431390152533589e-05,nan,nan,2230.7794189453125
83,0.00014738305084745763,6.210850857933987e-05,nan,nan,2257.497610807419
84,0.0001467084745762712,0.00016481879511348325,nan,nan,2284.354678630829
85,0.00014603389830508475,0.00012937351178183345,nan,nan,2310.952625989914
86,0.00014535932203389832,8.352929819278087e-05,nan,nan,2337.709629058838
87,0.00014468474576271188,6.957670691060545e-05,nan,nan,2364.43936753273
88,0.00014401016949152544,0.00011154578025966554,nan,nan,2391.329385995865
89,0.00014333559322033898,8.649188587242759e-05,4.254987036210723,56.76211853065048,2418.0932714939117
90,0.00014266101694915254,6.556412967317786e-05,nan,nan,2446.821429491043
91,0.0001419864406779661,6.035405862994128e-05,nan,nan,2473.4651441574097
92,0.00014131186440677966,5.7497851105182976e-05,nan,nan,2500.2163009643555
93,0.00014063728813559323,5.497291513592671e-05,nan,nan,2527.1695399284363
94,0.0001399627118644068,5.2972917735365804e-05,nan,nan,2553.972001314163
95,0.00013928813559322035,5.191646240611378e-05,nan,nan,2580.688020467758
96,0.0001386135593220339,5.2785296950871435e-05,nan,nan,2607.4388234615326
97,0.00013793898305084748,4.97895048521046e-05,nan,nan,2634.2369287014008
98,0.000137264406779661,4.904781048262584e-05,nan,nan,2661.0697486400604
99,0.0001365898305084746,0.00010370186367376524,4.1288704814407575,57.12004359496793,2687.7613575458527
100,0.00013591525423728814,6.48988049200269e-05,nan,nan,2716.560130596161
101,0.0001352406779661017,5.118577874900987e-05,nan,nan,2743.307775259018
102,0.00013456610169491526,4.8714624917047236e-05,nan,nan,2769.937707424164
103,0.00013389152542372883,4.785561273142783e-05,nan,nan,2796.6806316375732
104,0.0001332169491525424,4.7122970754095266e-05,nan,nan,2823.380534887314
105,0.00013254237288135593,4.670071762668771e-05,nan,nan,2850.1709277629852
106,0.00013186779661016951,4.6101932481078665e-05,nan,nan,2876.788301706314
107,0.00013119322033898305,4.6192956160155705e-05,nan,nan,2903.447279691696
108,0.0001305186440677966,4.5736736468150316e-05,nan,nan,2930.216030359268
109,0.00012984406779661018,4.5582879404938964e-05,4.004384818224277,56.64061583478568,2956.961528778076
110,0.00012916949152542374,4.739827052482162e-05,nan,nan,2985.534973859787
111,0.0001284949152542373,4.535330194697352e-05,nan,nan,3012.071547985077
112,0.00012782033898305084,4.70578193213646e-05,nan,nan,3038.664113998413
113,0.00012714576271186443,9.780406322576135e-05,nan,nan,3065.3426830768585
114,0.00012647118644067796,5.186067312668677e-05,nan,nan,3091.863020658493
115,0.00012579661016949152,4.798555125667692e-05,nan,nan,3118.4080576896667
116,0.0001251220338983051,4.667664896673812e-05,nan,nan,3144.9241528511047
117,0.00012444745762711865,0.00014136375250063505,nan,nan,3171.5772778987885
118,0.0001237728813559322,7.21218928110065e-05,nan,nan,3198.2743451595306
119,0.00012309830508474575,5.9082236410839494e-05,4.089699592028985,56.929603562391065,3225.0401051044464
120,0.00012242372881355934,5.0367536383890145e-05,nan,nan,3253.814304113388
121,0.00012174915254237289,4.8544645594676895e-05,nan,nan,3280.5653626918793
122,0.00012107457627118644,4.799189154417134e-05,nan,nan,3307.2968306541443
123,0.0001204,4.6410438794722526e-05,nan,nan,3334.148270368576
124,0.00011972542372881356,4.609309770702179e-05,nan,nan,3361.0876381397247
125,0.00011905084745762712,4.5768987910125375e-05,nan,nan,3387.900889635086
126,0.00011837627118644069,4.541732261041423e-05,nan,nan,3414.6268162727356
127,0.00011770169491525425,4.477012791238547e-05,nan,nan,3441.390112400055
128,0.0001170271186440678,4.484745716989826e-05,nan,nan,3468.035404443741
129,0.00011635254237288136,4.478641612533077e-05,4.30442129449225,56.91023738150634,3494.728852748871
130,0.00011567796610169492,4.4458529320066945e-05,nan,nan,3523.7130694389343
131,0.00011500338983050849,4.453645492921706e-05,nan,nan,3550.340223312378
132,0.00011432881355932204,4.3995971327718746e-05,nan,nan,3576.81827545166
133,0.0001136542372881356,4.365727573211978e-05,nan,nan,3603.480448246002
134,0.00011297966101694916,4.368634135527395e-05,nan,nan,3630.4525966644287
135,0.00011230508474576272,4.345508005661178e-05,nan,nan,3657.291927576065
136,0.00011163050847457627,4.438849317888803e-05,nan,nan,3684.0226011276245
137,0.00011095593220338984,4.388043663415345e-05,nan,nan,3710.7438237667084
138,0.0001102813559322034,4.339974538960364e-05,nan,nan,3737.4577629566193
139,0.00010960677966101695,4.354593241587958e-05,4.144398565998676,56.8387704163772,3764.1895146369934
140,0.00010893220338983051,4.357935983649605e-05,nan,nan,3793.3307588100433
141,0.00010825762711864407,4.314670492919367e-05,nan,nan,3820.0529539585114
142,0.00010758305084745764,4.295495788279436e-05,nan,nan,3846.7485888004303
143,0.00010690847457627119,4.4649559093728575e-05,nan,nan,3873.361121892929
144,0.00010623389830508475,4.284236163815048e-05,nan,nan,3900.0653913021088
145,0.00010555932203389831,4.828160067626197e-05,nan,nan,3927.0175189971924
146,0.00010488474576271186,5.513140755304488e-05,nan,nan,3953.9373214244843
147,0.00010421016949152542,4.602688608156715e-05,nan,nan,3980.686384677887
148,0.00010353559322033898,4.668767839361282e-05,nan,nan,4007.418797492981
149,0.00010286101694915255,4.596535184004044e-05,3.996704605582626,57.15179220561515,4034.13485789299
150,0.0001021864406779661,4.810758906464613e-05,nan,nan,4062.918761730194
151,0.00010151186440677966,4.939165202647767e-05,nan,nan,4089.8288700580597
152,0.00010083728813559322,5.015115053551281e-05,nan,nan,4116.3899102211
153,0.00010016271186440678,4.808948511912513e-05,nan,nan,4143.089922904968
154,9.948813559322033e-05,4.8534915432157866e-05,nan,nan,4169.768432378769
155,9.881355932203391e-05,4.623877179244606e-05,nan,nan,4196.604416370392
156,9.813898305084746e-05,4.5030620853216664e-05,nan,nan,4223.254539728165
157,9.746440677966102e-05,4.4346729005076505e-05,nan,nan,4250.019098520279
158,9.678983050847457e-05,4.3268276718918904e-05,nan,nan,4276.729080200195
159,9.611525423728815e-05,4.298074699442438e-05,4.062347656408175,56.94360763847867,4303.498152971268
160,9.544067796610168e-05,4.600922836836513e-05,nan,nan,4332.272818803787
161,9.476610169491526e-05,0.00011727128681295247,nan,nan,4358.986213445663
162,9.409152542372881e-05,5.647000026547379e-05,nan,nan,4385.811503648758
163,9.341694915254237e-05,4.740908935173075e-05,nan,nan,4412.487908840179
164,9.274237288135592e-05,4.518922672020341e-05,nan,nan,4439.188705921173
165,9.20677966101695e-05,4.425978169616385e-05,nan,nan,4465.933092355728
166,9.139322033898306e-05,4.597977014464325e-05,nan,nan,4492.624532461166
167,9.071864406779661e-05,4.4459974650976486e-05,nan,nan,4519.253761053085
168,9.004406779661018e-05,4.332605214514534e-05,nan,nan,4545.738544225693
169,8.936949152542373e-05,5.3006370667419874e-05,4.000221777649779,56.692794739566644,4572.34890794754
170,8.86949152542373e-05,4.9904276176757524e-05,nan,nan,4601.059156179428
171,8.802033898305085e-05,4.413143760296053e-05,nan,nan,4627.874490022659
172,8.734576271186442e-05,4.688286871653237e-05,nan,nan,4654.536639928818
173,8.667118644067797e-05,4.590842701021547e-05,nan,nan,4681.332706451416
174,8.599661016949153e-05,4.387589679028183e-05,nan,nan,4708.015268802643
175,8.532203389830508e-05,4.303406937600765e-05,nan,nan,4734.594802856445
176,8.464745762711866e-05,4.3411747696760403e-05,nan,nan,4761.300835847855
177,8.397288135593221e-05,4.310402710832694e-05,nan,nan,4787.96906542778
178,8.329830508474577e-05,4.253528951084011e-05,nan,nan,4814.519122123718
179,8.262372881355932e-05,4.307174773739761e-05,4.129429204535552,56.78013049890284,4841.302554607391
180,8.194915254237288e-05,4.216541934215766e-05,nan,nan,4869.953670024872
181,8.127457627118643e-05,4.200975932014454e-05,nan,nan,4896.668918371201
182,8.060000000000001e-05,4.216516004088763e-05,nan,nan,4923.375172376633
183,7.992542372881356e-05,4.272719724410971e-05,nan,nan,4949.97111415863
184,7.925084745762712e-05,4.226779642222619e-05,nan,nan,4976.62562584877
185,7.857627118644067e-05,4.20294194291598e-05,nan,nan,5003.411905288696
186,7.790169491525423e-05,4.3020962106544286e-05,nan,nan,5030.113287687302
187,7.72271186440678e-05,4.416962297349976e-05,nan,nan,5056.768954515457
188,7.655254237288136e-05,5.418519046487686e-05,nan,nan,5083.325167417526
189,7.587796610169492e-05,4.676385487685724e-05,4.0165578304904095,56.8922838779865,5108.392780542374
190,7.520338983050848e-05,4.382627907131508e-05,nan,nan,5132.600120306015
191,7.452881355932202e-05,4.3281618527657126e-05,nan,nan,5154.441726446152
192,7.385423728813561e-05,4.675360623319402e-05,nan,nan,5175.617047786713
193,7.317966101694917e-05,4.4055402634372895e-05,nan,nan,5199.74063038826
194,7.25050847457627e-05,4.657574471605368e-05,nan,nan,5224.744105100632
195,7.18305084745763e-05,4.348587016560773e-05,nan,nan,5249.67920088768
196,7.115593220338983e-05,4.350240393633746e-05,nan,nan,5274.922475576401
197,7.04813559322034e-05,4.244626681849487e-05,nan,nan,5299.97439455986
198,6.980677966101696e-05,4.219745573854247e-05,nan,nan,5321.658023357391
199,6.913220338983052e-05,4.4564587473658826e-05,3.9817622785024906,57.03847536284413,5342.950723648071
200,6.845762711864405e-05,4.651233876800056e-05,nan,nan,5365.395080804825
201,6.778305084745764e-05,4.691360996425401e-05,nan,nan,5386.685243368149
202,6.710847457627118e-05,7.37055818605006e-05,nan,nan,5408.807693719864
203,6.643389830508474e-05,5.2902862047137174e-05,nan,nan,5431.357992649078
204,6.57593220338983e-05,4.807229872299172e-05,nan,nan,5453.814979314804
205,6.508474576271187e-05,4.780433140302515e-05,nan,nan,5476.318144083023
206,6.441016949152543e-05,4.581007934260668e-05,nan,nan,5498.776363611221
207,6.3735593220339e-05,4.4296493154829626e-05,nan,nan,5521.350970983505
208,6.306101694915253e-05,4.413986492498196e-05,nan,nan,5543.43069434166
209,6.238644067796612e-05,4.322756142211925e-05,3.9788912785580144,56.96342647266859,5564.519816637039
210,6.171186440677965e-05,4.3029583808815416e-05,nan,nan,5587.3088965415955
211,6.103728813559322e-05,4.349238579639872e-05,nan,nan,5609.8555517196655
212,6.036271186440678e-05,4.263999010249236e-05,nan,nan,5632.366440296173
213,5.968813559322034e-05,4.298476328841765e-05,nan,nan,5655.085367679596
214,5.901355932203388e-05,4.834738019251202e-05,nan,nan,5677.58454823494
215,5.833898305084747e-05,4.363368646823893e-05,nan,nan,5700.1291716098785
216,5.7664406779661e-05,4.397991988668653e-05,nan,nan,5722.668749094009
217,5.6989830508474566e-05,4.317795850955712e-05,nan,nan,5744.644330501556
218,5.631525423728813e-05,4.2529833583251286e-05,nan,nan,5766.123754501343
219,5.564067796610169e-05,4.1970791934877606e-05,3.976091419335005,56.93013436954876,5787.772076845169
220,5.4966101694915254e-05,4.200612450935702e-05,nan,nan,5810.238894224167
221,5.4291525423728817e-05,4.2163180947368555e-05,nan,nan,5831.412238836288
222,5.361694915254238e-05,4.328731959943557e-05,nan,nan,5852.441992998123
223,5.294237288135594e-05,4.184837025946197e-05,nan,nan,5873.874358177185
224,5.2267796610169505e-05,4.150642372552322e-05,nan,nan,5895.287751197815
225,5.159322033898304e-05,4.209778309783681e-05,nan,nan,5916.774817466736
226,5.091864406779663e-05,4.187118141228206e-05,nan,nan,5938.166228055954
227,5.0244067796610166e-05,4.148324652222122e-05,nan,nan,5959.595278501511
228,4.956949152542373e-05,4.8531717986153706e-05,nan,nan,5981.0846536159515
229,4.889491525423729e-05,4.646282765417166e-05,3.9683571284391532,56.5104585909064,6002.48540019989
230,4.8220338983050854e-05,4.43794312277354e-05,nan,nan,6025.072834968567
231,4.754576271186439e-05,4.3308765402988487e-05,nan,nan,6046.630338191986
232,4.687118644067798e-05,4.3009461606974203e-05,nan,nan,6068.019336700439
233,4.6196610169491515e-05,4.635177033899478e-05,nan,nan,6089.468892335892
234,4.552203389830508e-05,5.040768093545012e-05,nan,nan,6110.895191907883
235,4.484745762711864e-05,4.814558170065391e-05,nan,nan,6132.314432144165
236,4.41728813559322e-05,4.468142996991342e-05,nan,nan,6153.886673688889
237,4.3498305084745765e-05,4.461230845851865e-05,nan,nan,6175.312867879868
238,4.282372881355933e-05,4.3288569982127045e-05,nan,nan,6196.67014336586
239,4.2149152542372863e-05,4.28742216280051e-05,4.105994470815041,56.708506740457786,6218.097099304199
240,4.147457627118645e-05,4.2360055509941195e-05,nan,nan,6240.788901567459
241,4.079999999999999e-05,4.216693204283042e-05,nan,nan,6262.4141364097595
242,4.012542372881355e-05,4.499557343628288e-05,nan,nan,6283.903756856918
243,3.9450847457627114e-05,4.2493490736375074e-05,nan,nan,6305.484164714813
244,3.877627118644068e-05,4.193182935914286e-05,nan,nan,6327.865891218185
245,3.810169491525424e-05,4.157561262059465e-05,nan,nan,6349.598937988281
246,3.74271186440678e-05,4.27305389394418e-05,nan,nan,6371.192225694656
247,3.6752542372881365e-05,4.199029175522358e-05,nan,nan,6392.853043317795
248,3.60779661016949e-05,4.156044656009221e-05,nan,nan,6414.451067209244
249,3.540338983050849e-05,4.366093251887582e-05,4.067142026145982,57.48702314515681,6435.997061014175
250,3.4728813559322026e-05,4.303110134999451e-05,nan,nan,6458.598673582077
251,3.405423728813559e-05,4.2700173512862696e-05,nan,nan,6479.954885482788
252,3.337966101694915e-05,4.16990114416233e-05,nan,nan,6501.330847978592
253,3.2705084745762714e-05,4.4133489755729345e-05,nan,nan,6522.876716852188
254,3.2030508474576277e-05,4.643813630199397e-05,nan,nan,6544.343863487244
255,3.135593220338984e-05,4.1699516395392405e-05,nan,nan,6565.813308954239
256,3.0681355932203375e-05,4.14823958433966e-05,nan,nan,6587.328467607498
257,3.0006779661016965e-05,4.10019514650729e-05,nan,nan,6608.981041431427
258,2.93322033898305e-05,4.085014244075099e-05,nan,nan,6631.67320227623
259,2.8657627118644063e-05,4.080828779651774e-05,3.9931821138074484,56.71050204961867,6654.205506324768
260,2.7983050847457626e-05,4.0666333081237105e-05,nan,nan,6676.8721578121185
261,2.7308474576271188e-05,4.080171895023438e-05,nan,nan,6698.278050661087
262,2.663389830508475e-05,4.05504652233099e-05,nan,nan,6719.632764101028
263,2.5959322033898314e-05,4.055161241555914e-05,nan,nan,6740.987437486649
264,2.528474576271185e-05,4.062611426766974e-05,nan,nan,6762.47718334198
265,2.461016949152544e-05,4.053238476617329e-05,nan,nan,6783.761473417282
266,2.3935593220338975e-05,4.0496361947349066e-05,nan,nan,6804.933966875076
267,2.3261016949152537e-05,4.031543183421395e-05,nan,nan,6826.0882749557495
268,2.25864406779661e-05,6.029486329277786e-05,nan,nan,6847.435091972351
269,2.1911864406779663e-05,4.97984961889565e-05,3.97165649717882,57.1139532401268,6868.717725753784
270,2.1237288135593198e-05,4.296940815925862e-05,nan,nan,6891.328812360764
271,2.0562711864406788e-05,4.2031024239448866e-05,nan,nan,6912.737202882767
272,1.9888135593220323e-05,4.341436891191163e-05,nan,nan,6934.135195970535
273,1.9213559322033886e-05,4.186399568825555e-05,nan,nan,6955.456617832184
274,1.8538983050847476e-05,4.366239135149478e-05,nan,nan,6976.784852743149
275,1.786440677966101e-05,4.2028667372822876e-05,nan,nan,6998.141043663025
276,1.7189830508474574e-05,4.129452144079473e-05,nan,nan,7019.720065355301
277,1.6515254237288137e-05,4.097714399685264e-05,nan,nan,7041.117070913315
278,1.58406779661017e-05,4.089989227677223e-05,nan,nan,7062.589902639389
279,1.5166101694915262e-05,4.070041311262056e-05,4.017893669354615,56.80376783973721,7084.026643037796
280,1.4491525423728825e-05,4.064121079294744e-05,nan,nan,7106.629292488098
281,1.381694915254236e-05,4.0708543167279774e-05,nan,nan,7128.193676233292
282,1.314237288135595e-05,4.068890276801162e-05,nan,nan,7149.628129720688
283,1.2467796610169486e-05,4.066090972631496e-05,nan,nan,7171.005263566971
284,1.1793220338983049e-05,4.038513895299613e-05,nan,nan,7192.367736816406
285,1.1118644067796611e-05,4.031528982429286e-05,nan,nan,7213.7590436935425
286,1.0444067796610174e-05,4.079890400374755e-05,nan,nan,7235.201073646545
287,9.76949152542371e-06,4.104131938482233e-05,nan,nan,7256.6841876506805
288,9.0949152542373e-06,4.1080242171751714e-05,nan,nan,7278.038778066635
289,8.420338983050835e-06,4.044814661907403e-05,3.9798713373024017,56.724675438196606,7299.445453643799
290,7.745762711864398e-06,4.036663021139767e-05,nan,nan,7321.940384149551
291,7.07118644067796e-06,4.047453760192267e-05,nan,nan,7343.31610417366
292,6.396610169491523e-06,4.027420125017956e-05,nan,nan,7364.820808172226
293,5.7220338983050855e-06,4.0195147723045355e-05,nan,nan,7386.184973478317
294,5.047457627118648e-06,4.008881846296183e-05,nan,nan,7407.618125915527
295,4.372881355932184e-06,4.011296030716474e-05,nan,nan,7429.024312734604
296,3.6983050847457736e-06,4.029883979525907e-05,nan,nan,7450.358069658279
297,3.023728813559309e-06,4.018256778941921e-05,nan,nan,7471.684350728989
298,2.349152542372872e-06,4.040490279978947e-05,nan,nan,7492.963106632233
299,1.6745762711864345e-06,4.008335126929954e-05,3.9727115927531558,56.77286699572892,7514.237057209015
